"intrinsic_growth"
"Hp"	8.09892501223162
"Be"	7.98423687852
"Ao"	8.50307281774982
"Dg"	7.98989839042684
"Fr"	8.26429153167969
"Hl"	10.7360474314978
"Lp"	7.37059254734677
"Pt"	8.33327752591367
"Am"	8.428546844374
"Cj"	9.14726650177712
"Cb"	6.7499332259857
"To"	7.04208534605863
"Dc"	9.08053404777576
"Sp"	6.45742269788682
"Pg"	7.81371674411728
"Ra"	7.6685050692698
"Pm"	8.69750931131655
"Ga"	8.7835059278819
